"helper","receiver","helper.sex","helper.type","receiver.sex","kinship","help.rate","dyad","reciprocal.dyad","udyad","reciprocal.help.rate"
"BB-4333","BB-4275","M","Immigrant Male","M",0.0905,0,"BB-4333-->BB-4275","BB-4275-->BB-4333","BB-4275_BB-4333",NA
"BB-4333","BB-4330","M","Immigrant Male","M",0.3081,0,"BB-4333-->BB-4330","BB-4330-->BB-4333","BB-4330_BB-4333",NA
"BB-4334","BB-4209","M","Immigrant Male","M",0.4969,0,"BB-4334-->BB-4209","BB-4209-->BB-4334","BB-4209_BB-4334",NA
"BB-4334","BB-4213","M","Immigrant Male","M",0.1011,0.0416666666666667,"BB-4334-->BB-4213","BB-4213-->BB-4334","BB-4213_BB-4334",NA
"BB-4334","BB-4268","M","Immigrant Male","M",0.2765,0,"BB-4334-->BB-4268","BB-4268-->BB-4334","BB-4268_BB-4334",NA
"BB-4334","BB-4330","M","Immigrant Male","M",0.432,0.00833333333333333,"BB-4334-->BB-4330","BB-4330-->BB-4334","BB-4330_BB-4334",NA
"BB-4335","B-41203","M","Other Male","M",0,0,"BB-4335-->B-41203","B-41203-->BB-4335","B-41203_BB-4335",NA
"BB-4335","BB-0167","M","Other Male","M",0,0,"BB-4335-->BB-0167","BB-0167-->BB-4335","BB-0167_BB-4335",NA
"BB-4335","BB-4337","M","Other Male","M",0,0,"BB-4335-->BB-4337","BB-4337-->BB-4335","BB-4335_BB-4337",NA
"BB-4335","BB-4354","M","Other Male","M",0,0.0333333333333333,"BB-4335-->BB-4354","BB-4354-->BB-4335","BB-4335_BB-4354",NA
"BB-4335","BB-4665","M","Other Male","M",0,0,"BB-4335-->BB-4665","BB-4665-->BB-4335","BB-4335_BB-4665",NA
"BB-4335","BB-4667","M","Other Male","M",0,0,"BB-4335-->BB-4667","BB-4667-->BB-4335","BB-4335_BB-4667",NA
"BB-4336","B-41203","F","Immigrant Female","M",0.2086,0.00277777777777778,"BB-4336-->B-41203","B-41203-->BB-4336","B-41203_BB-4336",0.0240740740740741
"BB-4336","BB-0167","F","Immigrant Female","M",-0.1757,0,"BB-4336-->BB-0167","BB-0167-->BB-4336","BB-0167_BB-4336",NA
"BB-4336","BB-4337","F","Immigrant Female","M",0.1245,0,"BB-4336-->BB-4337","BB-4337-->BB-4336","BB-4336_BB-4337",NA
"BB-4336","BB-4354","F","Immigrant Female","M",-0.064,0,"BB-4336-->BB-4354","BB-4354-->BB-4336","BB-4336_BB-4354",0.0601851851851852
"BB-4336","BB-4665","F","Immigrant Female","M",0.2431,0,"BB-4336-->BB-4665","BB-4665-->BB-4336","BB-4336_BB-4665",0.166666666666667
"BB-4337","B-41203","M","Other Male","M",0,0,"BB-4337-->B-41203","B-41203-->BB-4337","B-41203_BB-4337",0.00656565656565656
"BB-4337","BB-0167","M","Other Male","M",0,0.0123611111111111,"BB-4337-->BB-0167","BB-0167-->BB-4337","BB-0167_BB-4337",0
"BB-4337","BB-4354","M","Other Male","M",0,0,"BB-4337-->BB-4354","BB-4354-->BB-4337","BB-4337_BB-4354",0.0601851851851852
"BB-4337","BB-4665","M","Other Male","M",0,0,"BB-4337-->BB-4665","BB-4665-->BB-4337","BB-4337_BB-4665",0.0466666666666667
"BB-4337","BB-4667","M","Other Male","M",0,0,"BB-4337-->BB-4667","BB-4667-->BB-4337","BB-4337_BB-4667",0
"BB-4340","B-41289","F","Immigrant Female","M",-0.1059,0,"BB-4340-->B-41289","B-41289-->BB-4340","B-41289_BB-4340",NA
"BB-4340","B-41302","F","Immigrant Female","M",-0.1204,0,"BB-4340-->B-41302","B-41302-->BB-4340","B-41302_BB-4340",NA
"BB-4340","BB-4201","F","Immigrant Female","M",-0.0277,0,"BB-4340-->BB-4201","BB-4201-->BB-4340","BB-4201_BB-4340",NA
"BB-4340","BB-4203","F","Immigrant Female","M",-0.0887,0,"BB-4340-->BB-4203","BB-4203-->BB-4340","BB-4203_BB-4340",NA
"BB-4340","BB-4204","F","Immigrant Female","M",-0.3811,0,"BB-4340-->BB-4204","BB-4204-->BB-4340","BB-4204_BB-4340",NA
"BB-4340","BB-4267","F","Immigrant Female","M",-0.1781,0,"BB-4340-->BB-4267","BB-4267-->BB-4340","BB-4267_BB-4340",NA
"BB-4340","BB-4301","F","Immigrant Female","M",-0.0179,0,"BB-4340-->BB-4301","BB-4301-->BB-4340","BB-4301_BB-4340",NA
"BB-4340","BB-4323","F","Immigrant Female","M",-0.3097,0,"BB-4340-->BB-4323","BB-4323-->BB-4340","BB-4323_BB-4340",NA
"BB-4340","BB-4398","F","Immigrant Female","M",-0.0252,0,"BB-4340-->BB-4398","BB-4398-->BB-4340","BB-4340_BB-4398",NA
"BB-4341","B-41255","M","Immigrant Male","M",-0.0491,0,"BB-4341-->B-41255","B-41255-->BB-4341","B-41255_BB-4341",NA
"BB-4341","B-41260","M","Immigrant Male","M",0.1195,0,"BB-4341-->B-41260","B-41260-->BB-4341","B-41260_BB-4341",NA
"BB-4341","B-41272","M","Immigrant Male","M",0.3921,0,"BB-4341-->B-41272","B-41272-->BB-4341","B-41272_BB-4341",NA
"BB-4341","BB-4240","M","Immigrant Male","M",-0.0798,0.084375,"BB-4341-->BB-4240","BB-4240-->BB-4341","BB-4240_BB-4341",NA
"BB-4341","BB-4260","M","Immigrant Male","M",0.546,0.00705128205128205,"BB-4341-->BB-4260","BB-4260-->BB-4341","BB-4260_BB-4341",NA
"BB-4341","BB-4287","M","Immigrant Male","M",0.1435,0.00666666666666667,"BB-4341-->BB-4287","BB-4287-->BB-4341","BB-4287_BB-4341",NA
"BB-4341","BB-4342","M","Immigrant Male","M",0.2452,0,"BB-4341-->BB-4342","BB-4342-->BB-4341","BB-4341_BB-4342",NA
"BB-4341","BB-4344","M","Immigrant Male","M",0.0354,0,"BB-4341-->BB-4344","BB-4344-->BB-4341","BB-4341_BB-4344",NA
"BB-4341","BB-4357","M","Immigrant Male","M",0.0608,0,"BB-4341-->BB-4357","BB-4357-->BB-4341","BB-4341_BB-4357",NA
"BB-4341","BB-6671","M","Immigrant Male","M",-0.0408,0,"BB-4341-->BB-6671","BB-6671-->BB-4341","BB-4341_BB-6671",NA
"BB-4341","BB-9523","M","Immigrant Male","M",0.1301,0,"BB-4341-->BB-9523","BB-9523-->BB-4341","BB-4341_BB-9523",NA
"BB-4342","B-41255","M","Immigrant Male","M",0.0723,0.0708333333333333,"BB-4342-->B-41255","B-41255-->BB-4342","B-41255_BB-4342",NA
"BB-4342","B-41260","M","Immigrant Male","M",0.1853,0,"BB-4342-->B-41260","B-41260-->BB-4342","B-41260_BB-4342",0.0458333333333333
"BB-4342","B-41272","M","Immigrant Male","M",0.1231,0,"BB-4342-->B-41272","B-41272-->BB-4342","B-41272_BB-4342",0
"BB-4342","BB-4240","M","Immigrant Male","M",0.0435,0.04375,"BB-4342-->BB-4240","BB-4240-->BB-4342","BB-4240_BB-4342",NA
"BB-4342","BB-4260","M","Immigrant Male","M",0.0982,0.0416666666666667,"BB-4342-->BB-4260","BB-4260-->BB-4342","BB-4260_BB-4342",NA
"BB-4342","BB-4287","M","Immigrant Male","M",0.2186,0.0366666666666667,"BB-4342-->BB-4287","BB-4287-->BB-4342","BB-4287_BB-4342",NA
"BB-4342","BB-4344","M","Immigrant Male","M",0.3989,0.0416666666666667,"BB-4342-->BB-4344","BB-4344-->BB-4342","BB-4342_BB-4344",0
"BB-4342","BB-4357","M","Immigrant Male","M",0.4157,0.320833333333333,"BB-4342-->BB-4357","BB-4357-->BB-4342","BB-4342_BB-4357",0.00416666666666667
"BB-4342","BB-6671","M","Immigrant Male","M",-0.1729,0,"BB-4342-->BB-6671","BB-6671-->BB-4342","BB-4342_BB-6671",0
"BB-4343","B-41255","F","Immigrant Female","M",0.1239,0.017687074829932,"BB-4343-->B-41255","B-41255-->BB-4343","B-41255_BB-4343",NA
"BB-4343","B-41260","F","Immigrant Female","M",0.1169,0,"BB-4343-->B-41260","B-41260-->BB-4343","B-41260_BB-4343",NA
"BB-4343","B-41272","F","Immigrant Female","M",0.0492,0,"BB-4343-->B-41272","B-41272-->BB-4343","B-41272_BB-4343",NA
"BB-4343","BB-4240","F","Immigrant Female","M",0.0246,0.021875,"BB-4343-->BB-4240","BB-4240-->BB-4343","BB-4240_BB-4343",NA
"BB-4343","BB-4260","F","Immigrant Female","M",-0.0455,0.0378205128205128,"BB-4343-->BB-4260","BB-4260-->BB-4343","BB-4260_BB-4343",NA
"BB-4343","BB-4287","F","Immigrant Female","M",0.002,0.0266666666666667,"BB-4343-->BB-4287","BB-4287-->BB-4343","BB-4287_BB-4343",NA
"BB-4343","BB-4342","F","Immigrant Female","M",0.3223,0,"BB-4343-->BB-4342","BB-4342-->BB-4343","BB-4342_BB-4343",NA
"BB-4343","BB-4344","F","Immigrant Female","M",0.4773,0,"BB-4343-->BB-4344","BB-4344-->BB-4343","BB-4343_BB-4344",NA
"BB-4343","BB-4357","F","Immigrant Female","M",0.4931,0,"BB-4343-->BB-4357","BB-4357-->BB-4343","BB-4343_BB-4357",NA
"BB-4343","BB-6671","F","Immigrant Female","M",-0.0702,0,"BB-4343-->BB-6671","BB-6671-->BB-4343","BB-4343_BB-6671",NA
"BB-4344","B-41255","M","Immigrant Male","M",0.1472,0.0499433106575964,"BB-4344-->B-41255","B-41255-->BB-4344","B-41255_BB-4344",NA
"BB-4344","B-41260","M","Immigrant Male","M",0.385,0.00462962962962963,"BB-4344-->B-41260","B-41260-->BB-4344","B-41260_BB-4344",0
"BB-4344","B-41272","M","Immigrant Male","M",0.0112,0,"BB-4344-->B-41272","B-41272-->BB-4344","B-41272_BB-4344",0.00925925925925926
"BB-4344","BB-11880","M","Immigrant Male","M",0.1089,0,"BB-4344-->BB-11880","BB-11880-->BB-4344","BB-11880_BB-4344",NA
"BB-4344","BB-11927","M","Immigrant Male","M",0.1238,0.0375,"BB-4344-->BB-11927","BB-11927-->BB-4344","BB-11927_BB-4344",NA
"BB-4344","BB-11985","M","Immigrant Male","M",0.1251,0,"BB-4344-->BB-11985","BB-11985-->BB-4344","BB-11985_BB-4344",NA
"BB-4344","BB-17210","M","Immigrant Male","M",-0.4258,0,"BB-4344-->BB-17210","BB-17210-->BB-4344","BB-17210_BB-4344",NA
"BB-4344","BB-4236","M","Immigrant Male","M",-0.0977,0.135416666666667,"BB-4344-->BB-4236","BB-4236-->BB-4344","BB-4236_BB-4344",0
"BB-4344","BB-4240","M","Immigrant Male","M",0.1869,0,"BB-4344-->BB-4240","BB-4240-->BB-4344","BB-4240_BB-4344",0
"BB-4344","BB-4260","M","Immigrant Male","M",-0.1459,0.00119047619047619,"BB-4344-->BB-4260","BB-4260-->BB-4344","BB-4260_BB-4344",NA
"BB-4344","BB-4287","M","Immigrant Male","M",0.0993,0.00333333333333333,"BB-4344-->BB-4287","BB-4287-->BB-4344","BB-4287_BB-4344",NA
"BB-4344","BB-4342","M","Immigrant Male","M",0.3989,0,"BB-4344-->BB-4342","BB-4342-->BB-4344","BB-4342_BB-4344",0.0416666666666667
"BB-4344","BB-4357","M","Immigrant Male","M",0.3823,0,"BB-4344-->BB-4357","BB-4357-->BB-4344","BB-4344_BB-4357",0
"BB-4344","BB-6671","M","Immigrant Male","M",-0.1094,0,"BB-4344-->BB-6671","BB-6671-->BB-4344","BB-4344_BB-6671",0
"BB-4344","BB-9303","M","Immigrant Male","M",-0.0046,0,"BB-4344-->BB-9303","BB-9303-->BB-4344","BB-4344_BB-9303",0
"BB-4344","BB-9304","M","Immigrant Male","M",-0.1007,0.108333333333333,"BB-4344-->BB-9304","BB-9304-->BB-4344","BB-4344_BB-9304",0
"BB-4344","BB-9523","M","Immigrant Male","M",-0.0436,0,"BB-4344-->BB-9523","BB-9523-->BB-4344","BB-4344_BB-9523",NA
"BB-4344","BB-9596","M","Immigrant Male","M",-0.3046,0,"BB-4344-->BB-9596","BB-9596-->BB-4344","BB-4344_BB-9596",NA
"BB-4345","BB-4226","F","Immigrant Female","M",-0.0687,0.0133333333333333,"BB-4345-->BB-4226","BB-4226-->BB-4345","BB-4226_BB-4345",NA
"BB-4345","BB-4228","F","Immigrant Female","M",0.1722,0,"BB-4345-->BB-4228","BB-4228-->BB-4345","BB-4228_BB-4345",NA
"BB-4346","BB-4278","M","Other Male","M",0,0,"BB-4346-->BB-4278","BB-4278-->BB-4346","BB-4278_BB-4346",0.000505050505050505
"BB-4346","BB-4279","M","Other Male","M",0,0,"BB-4346-->BB-4279","BB-4279-->BB-4346","BB-4279_BB-4346",0.0393939393939394
"BB-4346","BB-4285","M","Other Male","M",0.5,0.0861111111111111,"BB-4346-->BB-4285","BB-4285-->BB-4346","BB-4285_BB-4346",0.0116666666666667
"BB-4347","BB-4209","F","Immigrant Female","M",0.3031,0,"BB-4347-->BB-4209","BB-4209-->BB-4347","BB-4209_BB-4347",0.00416666666666667
"BB-4347","BB-4213","F","Immigrant Female","M",0.0208,0,"BB-4347-->BB-4213","BB-4213-->BB-4347","BB-4213_BB-4347",0.0387820512820513
"BB-4347","BB-4268","F","Immigrant Female","M",0.2082,0,"BB-4347-->BB-4268","BB-4268-->BB-4347","BB-4268_BB-4347",0
"BB-4347","BB-4275","F","Immigrant Female","M",0.2106,0,"BB-4347-->BB-4275","BB-4275-->BB-4347","BB-4275_BB-4347",0
"BB-4347","BB-4295","F","Immigrant Female","M",0.3403,0,"BB-4347-->BB-4295","BB-4295-->BB-4347","BB-4295_BB-4347",0
"BB-4347","BB-4348","F","Immigrant Female","M",0.2378,0,"BB-4347-->BB-4348","BB-4348-->BB-4347","BB-4347_BB-4348",NA
"BB-4347","BB-6795","F","Immigrant Female","M",-0.0049,0,"BB-4347-->BB-6795","BB-6795-->BB-4347","BB-4347_BB-6795",NA
"BB-4347","BB-9481","F","Immigrant Female","M",0.0018,0,"BB-4347-->BB-9481","BB-9481-->BB-4347","BB-4347_BB-9481",NA
"BB-4348","BB-4213","M","Resident Male","M",0,0,"BB-4348-->BB-4213","BB-4213-->BB-4348","BB-4213_BB-4348",NA
"BB-4348","BB-4220","M","Resident Male","M",0,0,"BB-4348-->BB-4220","BB-4220-->BB-4348","BB-4220_BB-4348",NA
"BB-4348","BB-4268","M","Resident Male","M",0.5,0.0166666666666667,"BB-4348-->BB-4268","BB-4268-->BB-4348","BB-4268_BB-4348",NA
"BB-4348","BB-4271","M","Resident Male","M",0,0.0166666666666667,"BB-4348-->BB-4271","BB-4271-->BB-4348","BB-4271_BB-4348",NA
"BB-4348","BB-4272","M","Resident Male","M",0,0.0037037037037037,"BB-4348-->BB-4272","BB-4272-->BB-4348","BB-4272_BB-4348",NA
"BB-4348","BB-4275","M","Resident Male","M",0,0,"BB-4348-->BB-4275","BB-4275-->BB-4348","BB-4275_BB-4348",NA
"BB-4348","BB-4293","M","Resident Male","M",0,0,"BB-4348-->BB-4293","BB-4293-->BB-4348","BB-4293_BB-4348",0
"BB-4348","BB-4295","M","Resident Male","M",0,0,"BB-4348-->BB-4295","BB-4295-->BB-4348","BB-4295_BB-4348",0.0648148148148148
"BB-4348","BB-6775","M","Resident Male","M",0,0,"BB-4348-->BB-6775","BB-6775-->BB-4348","BB-4348_BB-6775",NA
"BB-4348","BB-6795","M","Resident Male","M",0,0,"BB-4348-->BB-6795","BB-6795-->BB-4348","BB-4348_BB-6795",0
"BB-4348","BB-9365","M","Resident Male","M",0,0,"BB-4348-->BB-9365","BB-9365-->BB-4348","BB-4348_BB-9365",0
"BB-4348","BB-9481","M","Resident Male","M",0,0.0333333333333333,"BB-4348-->BB-9481","BB-9481-->BB-4348","BB-4348_BB-9481",NA
"BB-4350","B-41203","F","Other Female","M",0,0,"BB-4350-->B-41203","B-41203-->BB-4350","B-41203_BB-4350",NA
"BB-4350","BB-0167","F","Other Female","M",0,0,"BB-4350-->BB-0167","BB-0167-->BB-4350","BB-0167_BB-4350",NA
"BB-4350","BB-4337","F","Other Female","M",0,0.0202020202020202,"BB-4350-->BB-4337","BB-4337-->BB-4350","BB-4337_BB-4350",NA
"BB-4350","BB-4354","F","Other Female","M",0,0,"BB-4350-->BB-4354","BB-4354-->BB-4350","BB-4350_BB-4354",NA
"BB-4350","BB-4665","F","Other Female","M",0,0,"BB-4350-->BB-4665","BB-4665-->BB-4350","BB-4350_BB-4665",NA
"BB-4351","B-41203","F","Immigrant Female","M",0.3963,0,"BB-4351-->B-41203","B-41203-->BB-4351","B-41203_BB-4351",0.133333333333333
"BB-4351","BB-0167","F","Immigrant Female","M",-0.2315,0,"BB-4351-->BB-0167","BB-0167-->BB-4351","BB-0167_BB-4351",NA
"BB-4351","BB-4337","F","Immigrant Female","M",0.0078,0.0133838383838384,"BB-4351-->BB-4337","BB-4337-->BB-4351","BB-4337_BB-4351",0
"BB-4352","BB-0167","M","Other Male","M",0,0,"BB-4352-->BB-0167","BB-0167-->BB-4352","BB-0167_BB-4352",NA
"BB-4352","BB-4337","M","Other Male","M",0,0.00555555555555555,"BB-4352-->BB-4337","BB-4337-->BB-4352","BB-4337_BB-4352",NA
"BB-4352","BB-4354","M","Other Male","M",0,0,"BB-4352-->BB-4354","BB-4354-->BB-4352","BB-4352_BB-4354",NA
"BB-4354","BB-0167","M","Immigrant Male","M",0.4724,0,"BB-4354-->BB-0167","BB-0167-->BB-4354","BB-0167_BB-4354",NA
"BB-4354","BB-4337","M","Immigrant Male","M",0.464,0.0601851851851852,"BB-4354-->BB-4337","BB-4337-->BB-4354","BB-4337_BB-4354",0
"BB-4355","B-41255","F","Immigrant Female","M",-0.0304,0.0180555555555556,"BB-4355-->B-41255","B-41255-->BB-4355","B-41255_BB-4355",0
"BB-4355","BB-4240","F","Immigrant Female","M",-0.2976,0.00104166666666667,"BB-4355-->BB-4240","BB-4240-->BB-4355","BB-4240_BB-4355",0.0111111111111111
"BB-4355","BB-4260","F","Immigrant Female","M",-0.0675,0.0401360544217687,"BB-4355-->BB-4260","BB-4260-->BB-4355","BB-4260_BB-4355",NA
"BB-4355","BB-4287","F","Immigrant Female","M",-0.174,0,"BB-4355-->BB-4287","BB-4287-->BB-4355","BB-4287_BB-4355",0.0119047619047619
"BB-4356","B-41255","F","Immigrant Female","M",-0.0625,0.0541666666666667,"BB-4356-->B-41255","B-41255-->BB-4356","B-41255_BB-4356",NA
"BB-4356","B-41260","F","Immigrant Female","M",0.1912,0,"BB-4356-->B-41260","B-41260-->BB-4356","B-41260_BB-4356",NA
"BB-4356","B-41272","F","Immigrant Female","M",-0.0628,0,"BB-4356-->B-41272","B-41272-->BB-4356","B-41272_BB-4356",NA
"BB-4356","BB-4240","F","Immigrant Female","M",0.1765,0.0822916666666667,"BB-4356-->BB-4240","BB-4240-->BB-4356","BB-4240_BB-4356",NA
"BB-4356","BB-4260","F","Immigrant Female","M",-0.0951,0,"BB-4356-->BB-4260","BB-4260-->BB-4356","BB-4260_BB-4356",NA
"BB-4356","BB-4287","F","Immigrant Female","M",0.0876,0,"BB-4356-->BB-4287","BB-4287-->BB-4356","BB-4287_BB-4356",NA
"BB-4356","BB-4342","F","Immigrant Female","M",0.2097,0,"BB-4356-->BB-4342","BB-4342-->BB-4356","BB-4342_BB-4356",NA
"BB-4356","BB-4344","F","Immigrant Female","M",0.4847,0,"BB-4356-->BB-4344","BB-4344-->BB-4356","BB-4344_BB-4356",NA
"BB-4356","BB-4357","F","Immigrant Female","M",0.3751,0,"BB-4356-->BB-4357","BB-4357-->BB-4356","BB-4356_BB-4357",NA
"BB-4356","BB-6671","F","Immigrant Female","M",0.0166,0,"BB-4356-->BB-6671","BB-6671-->BB-4356","BB-4356_BB-6671",NA
"BB-4357","B-41255","M","Immigrant Male","M",0.3639,0.00759637188208617,"BB-4357-->B-41255","B-41255-->BB-4357","B-41255_BB-4357",NA
"BB-4357","B-41260","M","Immigrant Male","M",0.2233,0.0037037037037037,"BB-4357-->B-41260","B-41260-->BB-4357","B-41260_BB-4357",0.0316666666666667
"BB-4357","B-41272","M","Immigrant Male","M",0.0996,0,"BB-4357-->B-41272","B-41272-->BB-4357","B-41272_BB-4357",NA
"BB-4357","BB-11966","M","Immigrant Male","M",0.2079,0,"BB-4357-->BB-11966","BB-11966-->BB-4357","BB-11966_BB-4357",NA
"BB-4357","BB-17243","M","Immigrant Male","M",0.0541,0,"BB-4357-->BB-17243","BB-17243-->BB-4357","BB-17243_BB-4357",NA
"BB-4357","BB-4236","M","Immigrant Male","M",0.2483,0.0416666666666667,"BB-4357-->BB-4236","BB-4236-->BB-4357","BB-4236_BB-4357",NA
"BB-4357","BB-4240","M","Immigrant Male","M",-0.0502,0.13125,"BB-4357-->BB-4240","BB-4240-->BB-4357","BB-4240_BB-4357",NA
"BB-4357","BB-4260","M","Immigrant Male","M",-0.0503,0.038003663003663,"BB-4357-->BB-4260","BB-4260-->BB-4357","BB-4260_BB-4357",NA
"BB-4357","BB-4287","M","Immigrant Male","M",0.1282,0.0433333333333333,"BB-4357-->BB-4287","BB-4287-->BB-4357","BB-4287_BB-4357",NA
"BB-4357","BB-4342","M","Immigrant Male","M",0.4157,0.00416666666666667,"BB-4357-->BB-4342","BB-4342-->BB-4357","BB-4342_BB-4357",0.320833333333333
"BB-4357","BB-4344","M","Immigrant Male","M",0.3823,0,"BB-4357-->BB-4344","BB-4344-->BB-4357","BB-4344_BB-4357",0
"BB-4357","BB-6671","M","Immigrant Male","M",-0.141,0,"BB-4357-->BB-6671","BB-6671-->BB-4357","BB-4357_BB-6671",NA
"BB-4357","BB-9523","M","Immigrant Male","M",0.1777,0,"BB-4357-->BB-9523","BB-9523-->BB-4357","BB-4357_BB-9523",NA
"BB-4358","BB-4240","F","Resident Female","M",0,0,"BB-4358-->BB-4240","BB-4240-->BB-4358","BB-4240_BB-4358",NA
"BB-4358","BB-4257","F","Resident Female","M",0,0,"BB-4358-->BB-4257","BB-4257-->BB-4358","BB-4257_BB-4358",NA
"BB-4358","BB-4267","F","Resident Female","M",0,0.0114583333333333,"BB-4358-->BB-4267","BB-4267-->BB-4358","BB-4267_BB-4358",NA
"BB-4358","BB-4361","F","Resident Female","M",0.25,0.0666666666666667,"BB-4358-->BB-4361","BB-4361-->BB-4358","BB-4358_BB-4361",NA
"BB-4359","BB-4240","F","Resident Female","M",0,0.0833333333333333,"BB-4359-->BB-4240","BB-4240-->BB-4359","BB-4240_BB-4359",NA
"BB-4359","BB-4257","F","Resident Female","M",0,0,"BB-4359-->BB-4257","BB-4257-->BB-4359","BB-4257_BB-4359",NA
"BB-4359","BB-4267","F","Resident Female","M",0,0.0767361111111111,"BB-4359-->BB-4267","BB-4267-->BB-4359","BB-4267_BB-4359",NA
"BB-4359","BB-4361","F","Resident Female","M",0.25,0.0938271604938272,"BB-4359-->BB-4361","BB-4361-->BB-4359","BB-4359_BB-4361",NA
"BB-4360","BB-4225","F","Resident Female","M",0,0.0145833333333333,"BB-4360-->BB-4225","BB-4225-->BB-4360","BB-4225_BB-4360",NA
"BB-4360","BB-4226","F","Resident Female","M",0.5,0.0623842592592593,"BB-4360-->BB-4226","BB-4226-->BB-4360","BB-4226_BB-4360",NA
"BB-4360","BB-4228","F","Resident Female","M",0,0.00598290598290598,"BB-4360-->BB-4228","BB-4228-->BB-4360","BB-4228_BB-4360",NA
"BB-4360","BB-4238","F","Resident Female","M",0,0.0277777777777778,"BB-4360-->BB-4238","BB-4238-->BB-4360","BB-4238_BB-4360",NA
"BB-4360","BB-4267","F","Resident Female","M",0,0,"BB-4360-->BB-4267","BB-4267-->BB-4360","BB-4267_BB-4360",NA
"BB-4361","B-41205","M","Resident Male","M",0,0,"BB-4361-->B-41205","B-41205-->BB-4361","B-41205_BB-4361",0.0243055555555556
"BB-4361","BB-11921","M","Resident Male","M",0,0,"BB-4361-->BB-11921","BB-11921-->BB-4361","BB-11921_BB-4361",NA
"BB-4361","BB-4226","M","Resident Male","M",0,0,"BB-4361-->BB-4226","BB-4226-->BB-4361","BB-4226_BB-4361",0
"BB-4361","BB-4236","M","Resident Male","M",0,0,"BB-4361-->BB-4236","BB-4236-->BB-4361","BB-4236_BB-4361",0
"BB-4361","BB-4240","M","Resident Male","M",0,0,"BB-4361-->BB-4240","BB-4240-->BB-4361","BB-4240_BB-4361",NA
"BB-4361","BB-4257","M","Resident Male","M",0,0,"BB-4361-->BB-4257","BB-4257-->BB-4361","BB-4257_BB-4361",NA
"BB-4361","BB-4266","M","Resident Male","M",0,0,"BB-4361-->BB-4266","BB-4266-->BB-4361","BB-4266_BB-4361",0
"BB-4361","BB-4267","M","Resident Male","M",0,0.0392361111111111,"BB-4361-->BB-4267","BB-4267-->BB-4361","BB-4267_BB-4361",0.00509259259259259
"BB-4361","BB-6645","M","Resident Male","M",0.25,0,"BB-4361-->BB-6645","BB-6645-->BB-4361","BB-4361_BB-6645",0.00555555555555556
"BB-4362","BB-4240","F","Resident Female","M",0,0,"BB-4362-->BB-4240","BB-4240-->BB-4362","BB-4240_BB-4362",NA
"BB-4362","BB-4257","F","Resident Female","M",0,0,"BB-4362-->BB-4257","BB-4257-->BB-4362","BB-4257_BB-4362",NA
"BB-4362","BB-4267","F","Resident Female","M",0,0.119791666666667,"BB-4362-->BB-4267","BB-4267-->BB-4362","BB-4267_BB-4362",NA
"BB-4362","BB-4361","F","Resident Female","M",0.25,0.103373015873016,"BB-4362-->BB-4361","BB-4361-->BB-4362","BB-4361_BB-4362",NA
"BB-4363","BB-0167","M","Other Male","M",0,0,"BB-4363-->BB-0167","BB-0167-->BB-4363","BB-0167_BB-4363",NA
"BB-4363","BB-4337","M","Other Male","M",0,0.0648148148148148,"BB-4363-->BB-4337","BB-4337-->BB-4363","BB-4337_BB-4363",NA
"BB-4363","BB-4354","M","Other Male","M",0,0,"BB-4363-->BB-4354","BB-4354-->BB-4363","BB-4354_BB-4363",NA
"BB-4365","BB-4226","F","Immigrant Female","M",0.0163,0,"BB-4365-->BB-4226","BB-4226-->BB-4365","BB-4226_BB-4365",NA
"BB-4365","BB-4236","F","Immigrant Female","M",0.2737,0,"BB-4365-->BB-4236","BB-4236-->BB-4365","BB-4236_BB-4365",0
"BB-4365","BB-4240","F","Immigrant Female","M",0.0983,0,"BB-4365-->BB-4240","BB-4240-->BB-4365","BB-4240_BB-4365",NA
"BB-4365","BB-4266","F","Immigrant Female","M",0.0057,0,"BB-4365-->BB-4266","BB-4266-->BB-4365","BB-4266_BB-4365",NA
"BB-4365","BB-4267","F","Immigrant Female","M",-0.0233,0,"BB-4365-->BB-4267","BB-4267-->BB-4365","BB-4267_BB-4365",0
"BB-4365","BB-4361","F","Immigrant Female","M",0.0596,0,"BB-4365-->BB-4361","BB-4361-->BB-4365","BB-4361_BB-4365",0
"BB-4367","B-40937","M","Other Male","M",0,0.0664814814814815,"BB-4367-->B-40937","B-40937-->BB-4367","B-40937_BB-4367",0
"BB-4367","B-40939","M","Other Male","M",0,0.0569223985890653,"BB-4367-->B-40939","B-40939-->BB-4367","B-40939_BB-4367",NA
"BB-4367","B-41220","M","Other Male","M",0,0.0111111111111111,"BB-4367-->B-41220","B-41220-->BB-4367","B-41220_BB-4367",0
"BB-4367","B-41302","M","Other Male","M",0,0.00208333333333333,"BB-4367-->B-41302","B-41302-->BB-4367","B-41302_BB-4367",0.0114583333333333
"BB-4367","B-41303","M","Other Male","M",0,0,"BB-4367-->B-41303","B-41303-->BB-4367","B-41303_BB-4367",0
"BB-4367","B-41333","M","Other Male","M",0,0,"BB-4367-->B-41333","B-41333-->BB-4367","B-41333_BB-4367",0
"BB-4367","BB-0095","M","Other Male","M",0.5,0.0179761904761905,"BB-4367-->BB-0095","BB-0095-->BB-4367","BB-0095_BB-4367",0
"BB-4367","BB-4203","M","Other Male","M",0,0,"BB-4367-->BB-4203","BB-4203-->BB-4367","BB-4203_BB-4367",NA
